id,track_name,artist_name,preview_url,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,multiclass_label
67hbP9PFQZrb4XZc3TzB0s,Rasputin - Single Version,Boney M.,https://p.scdn.co/mp3-preview/3df5087fd8eb44c932a9ce08e9ce0109df5c913a?cid=7ed7c46c328045f7bc4fca6c7d81d3c0,0.694,0.719,6,-12.734,0,0.048,0.47,0.00121,0.44,0.972,126.212,220733,4,
1tJtx09XQnxaynZLOaTNfZ,Car Wash,Rose Royce,https://p.scdn.co/mp3-preview/29f33ec0a2531de835400ea7cfddc0258c6d2373?cid=7ed7c46c328045f7bc4fca6c7d81d3c0,0.806,0.706,0,-6.044,1,0.0909,0.028,0.0,0.07,0.608,112.985,312355,4,
5MuNxNox3zTanAFIO5KcTl,He's the Greatest Dancer - 1995 Remaster,Sister Sledge,https://p.scdn.co/mp3-preview/1948926ace135bb5d7c0ed22b456e03d98232b23?cid=7ed7c46c328045f7bc4fca6c7d81d3c0,0.7,0.815,7,-9.711,0,0.044,0.00115,0.00124,0.0901,0.837,113.245,375400,4,
4YOJFyjqh8eAcbKFfv88mV,Y.M.C.A.,Village People,https://p.scdn.co/mp3-preview/142396c7030fbc1c499e193a8f383d78725b430b?cid=7ed7c46c328045f7bc4fca6c7d81d3c0,0.75,0.785,6,-10.926,1,0.0591,0.0278,0.0,0.0601,0.752,126.361,286667,4,
4rS4K30qVDExdjeU4feF4c,Keep the Fire Burning,Gwen McCrae,https://p.scdn.co/mp3-preview/2bf46225dab3228c16050cabcac8561203de84d2?cid=7ed7c46c328045f7bc4fca6c7d81d3c0,0.892,0.433,0,-13.806,0,0.0699,0.0277,0.000892,0.0308,0.924,128.029,344547,4,
7dcs4YfIp7PDDw76rWja2t,Last Night a D.J. Saved My Life,Indeep,https://p.scdn.co/mp3-preview/018ade42e6bc278e65debf8ffdb38b551491fb02?cid=7ed7c46c328045f7bc4fca6c7d81d3c0,0.849,0.657,11,-7.509,1,0.205,0.0463,2.93e-05,0.117,0.864,112.682,252653,4,
6120uJUyg6QDzaAJUosTx5,Knock On Wood,Amii Stewart,https://p.scdn.co/mp3-preview/74112d2b7c9e7e355dbbf5e30d075d84cc767213?cid=7ed7c46c328045f7bc4fca6c7d81d3c0,0.689,0.805,2,-11.199,1,0.0429,0.0019,8.23e-05,0.0683,0.914,140.791,250520,4,
26FOglnpqOEWUyspcbNYq6,Got to Be Real - Single Version,Cheryl Lynn,https://p.scdn.co/mp3-preview/92fec5e44939c3aad0f54c40416f0abeeb5c49d0?cid=7ed7c46c328045f7bc4fca6c7d81d3c0,0.802,0.599,5,-11.259,1,0.0537,0.0585,0.00602,0.0804,0.886,114.651,228533,4,
2NVpYQqdraEcQwqT7GhUkh,Ain't Nobody,Chaka Khan,https://p.scdn.co/mp3-preview/b6edffa027765a5c5a9581da93b5c51be54dcaf6?cid=7ed7c46c328045f7bc4fca6c7d81d3c0,0.8,0.878,1,-7.109,1,0.0434,0.189,0.000104,0.14,0.816,104.282,280853,4,
6UjlpJhUqOQqv0hrb38IDI,Best of My Love,The Emotions,https://p.scdn.co/mp3-preview/bab4cdde9055cb88662282c1db83b1bb82260317?cid=7ed7c46c328045f7bc4fca6c7d81d3c0,0.764,0.57,0,-11.361,1,0.0348,0.45,0.362,0.0812,0.972,115.376,219933,4,
5vmRQ3zELMLUQPo2FLQ76x,Smalltown Boy,Bronski Beat,https://p.scdn.co/mp3-preview/38dc3cec253fb45d57c7f1972aa196eb00d83ee3?cid=7ed7c46c328045f7bc4fca6c7d81d3c0,0.685,0.584,5,-10.616,0,0.0276,0.288,0.00918,0.124,0.939,134.546,302413,4,
3L9ClO1W5KmebIXTrlKShF,Jump (For My Love),The Pointer Sisters,https://p.scdn.co/mp3-preview/3836575ca6a31f2439967544d441d85b172760cd?cid=7ed7c46c328045f7bc4fca6c7d81d3c0,0.842,0.697,10,-13.796,0,0.0654,0.161,0.000101,0.583,0.916,134.533,267227,4,
